EnsembleGeneName	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000166341	DCHS1	2585.70641353482	-7.80325079883179	0.224565123151626	-25.8421731628978	2.97951579156494e-147	4.94033513399382e-143
ENSG00000067715	SYT1	1224.02856384432	-4.79301284707445	0.115183400053601	-24.2483973018224	6.87465049666006e-130	5.69942899425602e-126
ENSG00000130508	PXDN	12237.8551562099	-11.1207136000803	0.378510458192649	-24.0963318256274	2.73114872265455e-128	1.50950589901117e-124
ENSG00000196569	LAMA2	1287.33808493746	-8.19063136809635	0.269373151785169	-22.9816198350514	7.11823743101569e-117	2.95068737109178e-113
ENSG00000197956	S100A6	13363.6363000428	9.61289756336061	0.346065183726815	21.9984497757806	2.97989928732981e-107	9.8819420166431e-104
ENSG00000182175	RGMA	2754.60215678415	-6.92538806670402	0.225756364547856	-21.8172722464262	1.59068917429114e-105	4.39586953315357e-102
ENSG00000154096	THY1	4722.67999429406	8.25579984147843	0.287908745814858	21.7284119791945	1.10559875743642e-104	2.47951197807603e-101
ENSG00000168542	COL3A1	28674.1761080366	-11.4706023806141	0.435935278097464	-21.7247900237538	1.1963148075875e-104	2.47951197807603e-101
ENSG00000147889	CDKN2A	2903.43852982463	5.85285346748026	0.186032322648377	20.7106669025608	2.77586911199626e-95	5.1140761940011e-92
ENSG00000175274	TP53I11	1475.92694802474	-7.59085274141826	0.275251133697328	-20.3118245738674	1.01078860896695e-91	1.6759885925281e-88
ENSG00000133216	EPHB2	2642.15973762984	-5.53004714723262	0.174775066897745	-20.197658681475	1.02650081835014e-90	1.54731000627852e-87
ENSG00000196376	SLC35F1	892.268483131293	-7.79514626924735	0.287633391076105	-20.1476826023791	2.82009938049592e-90	3.89667231900024e-87
ENSG00000091490	SEL1L3	2822.01180702006	6.2412426393999	0.214247215985551	19.7960221788176	3.22150280617339e-87	4.10890292532007e-84
ENSG00000218336	TENM3	4936.14975421478	-12.2172636068645	0.524339462932876	-19.48597107247	1.44413546429008e-84	1.71037215238528e-81
ENSG00000079308	TNS1	916.448504495082	-7.47703567612438	0.2831343318273	-19.3443007803983	2.27671235067161e-83	2.51667783243239e-80
ENSG00000132386	SERPINF1	1778.77841757582	-8.53915790542234	0.338840710005491	-19.2986194171189	5.5163415121307e-83	5.71665366328995e-80
ENSG00000132359	RAP1GAP2	1022.89247822634	-6.31793503566265	0.228758097070868	-18.8755505966854	1.81225343163476e-79	1.76758671470211e-76
ENSG00000076706	MCAM	1894.6579077475	4.3567511248076	0.126194372093817	18.6755644146755	7.8258311395907e-78	7.20889478475296e-75
ENSG00000116194	ANGPTL1	595.294975626632	-8.41163023095453	0.348036680774532	-18.4222830096123	8.70531673415051e-76	7.59699246152366e-73
ENSG00000145147	SLIT2	1846.7377460411	-5.76474293607412	0.205520534212253	-18.3180865625138	5.93635779720889e-75	4.92153743177603e-72
ENSG00000055163	CYFIP2	1159.16560167344	-8.06317500700782	0.332182538643606	-18.2525397986464	1.97509665117912e-74	1.55947988443814e-71
ENSG00000133110	POSTN	6019.81397545165	-12.2951100038704	0.58709373539164	-17.5357176942157	7.64779012097533e-69	5.76400036344964e-66
ENSG00000152977	ZIC1	2306.32858444647	6.76100744251662	0.274893688463016	17.3194498176235	3.35550521894727e-67	2.41902747979846e-64
ENSG00000048740	CELF2	1187.09090273563	-9.22212143931693	0.417128415847957	-17.3139042197245	3.69489382264326e-67	2.55270976971866e-64
ENSG00000120594	PLXDC2	1048.88606676634	-9.77377872025749	0.451494969107163	-17.2178634362864	1.95056973453941e-66	1.29369587073592e-63
ENSG00000101638	ST8SIA5	2823.11636426769	-9.59040267193646	0.450786363307895	-16.8381372857814	1.28209185835739e-63	8.17629427054764e-61
ENSG00000197635	DPP4	558.858496857947	8.04412850380046	0.365355201014036	16.5431571441302	1.79370167333048e-61	1.10153212761084e-58
ENSG00000162738	VANGL2	790.15250346079	-5.67996132559299	0.224850141905406	-16.3662842033746	3.32930108272978e-60	1.97154075902652e-57
ENSG00000142303	ADAMTS10	815.68362177742	-6.94379347139897	0.30275828472633	-16.3291765107857	6.12049007735468e-60	3.49944296457303e-57
ENSG00000163531	NFASC	672.822241703865	6.18867502882404	0.256580307105486	16.3250059058585	6.55343655963362e-60	3.6220843865095e-57
ENSG00000182013	PNMA8A	773.864393139271	-4.83728359726503	0.174129927016619	-16.2940606814487	1.08761803755286e-59	5.81735312279484e-57
ENSG00000138162	TACC2	605.331100378355	-5.4155643982312	0.209992001834608	-16.2652118575512	1.74263325062913e-59	9.02956310271301e-57
ENSG00000104327	CALB1	3724.22333834135	-7.48769306107242	0.339173707825943	-16.1795945099866	7.02555931544336e-59	3.53002421240504e-56
ENSG00000196159	FAT4	1091.74893199658	-6.09331898161638	0.253126518528987	-16.1710397053781	8.07244507602034e-59	3.93674152369098e-56
ENSG00000149591	TAGLN	1102.88839039031	-4.89337661281148	0.180121876549208	-16.0634380911584	4.60313694164408e-58	2.1807032465543e-55
ENSG00000113319	RASGRF2	848.151677829452	-6.32759461700633	0.269607624232968	-16.0514548849214	5.58396054308676e-58	2.57187916013671e-55
ENSG00000156675	RAB11FIP1	1129.96102628131	-6.58324715131257	0.288226100303882	-15.9015687561965	6.1797654933666e-57	2.76937004447329e-54
ENSG00000184226	PCDH9	2701.85391762575	-6.1727820739895	0.263549456173781	-15.8330134107278	1.84184860898405e-56	8.0367609962012e-54
ENSG00000149256	TENM4	957.772128900386	-8.41080456320799	0.410287734957094	-15.6251430813022	4.90818611378763e-55	2.08673420391571e-52
ENSG00000155511	GRIA1	2460.0906637989	-8.02334638501054	0.38647307908532	-15.5854229207018	9.14560659032585e-55	3.79108257185482e-52
ENSG00000165300	SLITRK5	544.189775650253	-8.79054878026531	0.436708668309958	-15.5493794216277	1.6065495161825e-54	6.49712134824929e-52
ENSG00000174807	CD248	429.737804930835	-8.17925634303236	0.397615608230578	-15.5407791221541	1.83736011368138e-54	7.25363524879787e-52
ENSG00000101160	CTSZ	1148.21434696323	9.65845333950669	0.49299309337351	15.5346057428524	2.02312628423834e-54	7.80126905091997e-52
ENSG00000183023	SLC8A1	505.433550973019	-6.8873794546854	0.317627641358926	-15.3871351806014	1.99679289172448e-53	7.52473248583718e-51
ENSG00000128512	DOCK4	1126.19875662734	-6.78613420795041	0.313529448813444	-15.265341823754	1.3014405645549e-52	4.7953746668633e-50
ENSG00000100842	EFS	615.517317781651	-5.04384098407939	0.20054941790982	-15.1775109387158	4.98336113321866e-52	1.79628502064997e-49
ENSG00000166482	MFAP4	979.63551988884	-6.94177641687885	0.327118539447141	-15.1069897329295	1.45642781983799e-51	5.13809142143272e-49
ENSG00000119681	LTBP2	2650.78224076695	-4.37658379655895	0.158461755619005	-14.9978383571179	7.58495932830343e-51	2.62012938797082e-48
ENSG00000204131	NHSL2	310.872579844658	-6.54086511654476	0.308593253436536	-14.7147258275321	5.18559749293165e-49	1.75474269449591e-46
ENSG00000112782	CLIC5	795.922534020565	-10.3045035626605	0.568627444680631	-14.6044719444112	2.63012198827838e-48	8.72201053752876e-46
ENSG00000168672	LRATD2	3191.32719682734	6.11795996208578	0.284488809485073	14.4749453222407	1.74464423717791e-47	5.67214629346017e-45
ENSG00000013297	CLDN11	1412.04929546774	5.32551902917256	0.231267603487076	14.379528213334	6.95671589389056e-47	2.21825588916537e-44
ENSG00000109854	HTATIP2	389.771930217693	4.86174753255049	0.200648038656213	14.2625243272562	3.74653144793401e-46	1.17209882902253e-43
ENSG00000198113	TOR4A	680.064310838716	-5.93887731254882	0.277233827976179	-14.2077802745171	8.19831823777855e-46	2.51733916112234e-43
ENSG00000169515	CCDC8	293.478065967106	-7.08895607247568	0.358242554142618	-14.2053366179657	8.4893746058863e-46	2.55931491527638e-43
ENSG00000020181	ADGRA2	938.506978800193	-6.06216164652824	0.286110310224598	-14.1978862744912	9.44175385912578e-46	2.79560215603865e-43
ENSG00000166741	NNMT	1345.5744442704	6.14231969820424	0.293183040475351	14.1287834776804	2.52467979046294e-45	7.34416063257299e-43
ENSG00000148053	NTRK2	1627.86263579072	10.3510242059197	0.597006915918765	13.9881532076858	1.84131484998469e-44	5.26393819441314e-42
ENSG00000174607	UGT8	559.323447065944	7.90015134475833	0.425160340241734	13.8774734760154	8.67481496989291e-44	2.43791706806431e-41
ENSG00000021826	CPS1	557.422358352963	-7.28037528998462	0.381883235755876	-13.8271984616789	1.74692617297521e-43	4.82763047901699e-41
ENSG00000111341	MGP	439.458276926323	-7.34157622628751	0.387322599653894	-13.7910264752448	2.88623663406392e-43	7.84535895564162e-41
ENSG00000157657	ZNF618	1059.44441211922	-5.44266731612403	0.249750818084191	-13.784408565835	3.1634853550975e-43	8.46028236659219e-41
ENSG00000262655	SPON1	327.202895890918	7.27786342443347	0.383845524839763	13.7499673251023	5.09525328759251e-43	1.34102213907256e-40
ENSG00000183943	PRKX	594.249986738336	-4.71097127523856	0.197303986211813	-13.7400735144207	5.8416447527737e-43	1.5134423694647e-40
ENSG00000173917	HOXB2	843.529202494155	6.32023714496568	0.317125394005076	13.6231195187621	2.91830804857641e-42	7.44437934668391e-40
ENSG00000172572	PDE3A	280.968982293497	-7.2709535581291	0.388176196891125	-13.5787655202555	5.35208902216333e-42	1.34459072843167e-39
ENSG00000176463	SLCO3A1	1130.68397339639	10.0366034834918	0.596921397003764	13.46342001448	2.56751654828452e-41	6.35402863986652e-39
ENSG00000185532	PRKG1	168.825659311816	-6.90780443863684	0.367981617191079	-13.3370913365175	1.40848661636188e-40	3.43442890969063e-38
ENSG00000277586	NEFL	2303.77027364853	8.00961007831862	0.450663521471322	13.3350266706711	1.44802916610352e-40	3.47967704393658e-38
ENSG00000050344	NFE2L3	965.601650784913	5.13236163203566	0.235053997562326	13.3261363964044	1.63129726653004e-40	3.86407713947637e-38
ENSG00000114200	BCHE	1603.63800147192	-8.43630857436325	0.483576032752694	-13.3098171506255	2.02977878753093e-40	4.74024817972539e-38
ENSG00000092758	COL9A3	2694.45561010901	5.50679772096438	0.26481332143427	13.2425276114171	4.98426946593824e-40	1.14783572242669e-37
ENSG00000137868	STRA6	1154.30621167059	-6.55734926178352	0.345245728238188	-13.2003060111416	8.73793695546134e-40	1.98470866655485e-37
ENSG00000154451	GBP5	670.34205427636	8.41954226885425	0.48655807792066	13.1937841753416	9.52797060637078e-40	2.13490919762478e-37
ENSG00000100626	GALNT16	576.981383702126	-7.51366600465966	0.418469722255573	-13.1757824077229	1.20966822619709e-39	2.67433451447653e-37
ENSG00000120093	HOXB3	2702.85375715868	8.94681020096827	0.52830196464149	13.1493173713303	1.71717681390168e-39	3.7463827304347e-37
ENSG00000155093	PTPRN2	531.69038082427	-8.09420691014971	0.464866621576151	-13.1095816031855	2.90194918116342e-39	6.24898952894424e-37
ENSG00000242732	RTL5	371.021973206344	-5.02160621843966	0.231925849994363	-13.028328746076	8.44368725733966e-39	1.79493305658909e-36
ENSG00000124212	PTGIS	250.86277956381	-7.91425042089294	0.454589299541841	-13.0100959852193	1.07207345100353e-38	2.25013289760628e-36
ENSG00000110719	TCIRG1	728.493930819786	5.32508167997773	0.257442379036422	12.9158287474779	3.66476870190496e-38	7.59569123078576e-36
ENSG00000162337	LRP5	974.39868822543	-5.39721261970659	0.263111299876645	-12.9116941054957	3.86698621298134e-38	7.9158639996844e-36
ENSG00000146411	SLC2A12	1223.18429985859	-5.41467151978494	0.264715033047137	-12.8994242619266	4.53472432026805e-38	9.1695443846786e-36
ENSG00000137142	IGFBPL1	409.17028784354	7.77094158630859	0.448115883494986	12.8782348469761	5.96850120847227e-38	1.19233395828529e-35
ENSG00000163590	PPM1L	526.032338697945	-6.12828494212471	0.323165684106131	-12.7745151950259	2.27561178603819e-37	4.49189512194038e-35
ENSG00000117643	MAN1C1	526.636289962311	4.84115834098202	0.223016318566054	12.7396881055613	3.55814416741309e-37	6.94089275763252e-35
ENSG00000253159	PCDHGA12	306.008997768998	7.44846340768591	0.428239952043312	12.7229217677823	4.41054222069272e-37	8.50362797224488e-35
ENSG00000174721	FGFBP3	1351.76304049024	-6.90854658700372	0.386559461845545	-12.6980376151419	6.06310108679689e-37	1.15554343816298e-34
ENSG00000116117	PARD3B	340.911524510432	-7.447833593575	0.430232116886065	-12.6625451233287	9.53569176682905e-37	1.79671937711128e-34
ENSG00000107796	ACTA2	2310.49848118697	-4.98672609150111	0.237522906488969	-12.574476018547	2.91728087231419e-36	5.43499260043164e-34
ENSG00000145536	ADAMTS16	342.496530583214	6.40293096954485	0.351912533869938	12.511435501107	6.4645307294404e-36	1.19098204472057e-33
ENSG00000111058	ACSS3	704.689766749564	5.16834493517373	0.2537059443128	12.4882566065042	8.65289859051224e-36	1.57663419262949e-33
