EnsembleGeneName	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000164362	TERT	21910.13375637	10.9834242889521	0.352128862546791	30.4815237561669	4.58013395247999e-204	7.10699385406319e-200
ENSG00000163872	YEATS2	8239.81776158769	3.15931231615591	0.154986990108428	18.7713324461658	1.29593966036661e-78	6.70303190330291e-75
ENSG00000139318	DUSP6	2831.28187243739	3.27398051138028	0.197536375851277	15.308474190379	6.71201008324584e-53	2.60375651154314e-49
ENSG00000089472	HEPH	817.537094766744	-8.35714927935466	0.540801703744646	-14.9909832443551	8.40989363231227e-51	2.60992638985179e-47
ENSG00000135480	KRT7	36108.1277374483	-5.76012074143538	0.381276878205358	-14.4517568633354	2.44372072232522e-47	6.31986907472008e-44
ENSG00000114374	USP9Y	547.263866798717	-5.42935532641974	0.366750393314624	-14.1222897666439	2.76847495219596e-45	6.13691797617496e-42
ENSG00000166206	GABRB3	284.110288375287	-7.86320037101364	0.5495928815491	-13.8524362789322	1.2296947715495e-43	2.12013041890373e-40
ENSG00000109743	BST1	162.942332696293	-4.34113978057079	0.306627199432227	-13.3423903298411	1.31184654248409e-40	2.03559227997256e-37
ENSG00000188921	HACD4	206.15671833102	-5.17943883298884	0.373057294316578	-13.213624041367	7.32128743106639e-40	1.03276742788961e-36
ENSG00000177283	FZD8	676.189013390971	3.01782178012815	0.210210423320081	13.1669102626451	1.36052447397932e-39	1.75927152189477e-36
ENSG00000198692	EIF1AY	377.952501072989	-4.67249353543486	0.339669220691234	-13.0200008303225	9.41698838848755e-39	1.12402622172432e-35
ENSG00000110427	KIAA1549L	341.328922946104	4.36906459385823	0.317471571897433	12.9745935021514	1.70498479228482e-38	1.88973207299169e-35
ENSG00000093072	ADA2	232.044719163477	-4.77206586828552	0.3511885785933	-12.8764605227164	6.10727452085901e-38	6.31777191601128e-35
ENSG00000067048	DDX3Y	893.883756294018	-5.24197407356574	0.388468692580199	-12.850389668236	8.55780767055733e-38	8.29946885150239e-35
ENSG00000198286	CARD11	632.116480510498	-2.95354949738585	0.21839179424024	-12.3793547591437	3.38049602491401e-35	3.0855974599171e-32
