EnsembleGeneName	external_gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000164362	TERT	21910.13375637	12.4058521926887	0.352089816176174	34.5248616523641	3.39860472211397e-261	5.17131694516862e-257
ENSG00000135446	CDK4	17119.3675705926	4.66736861631975	0.147844797191458	29.8784177748189	3.75357624996068e-196	1.42786040548504e-192
ENSG00000139318	DUSP6	2831.28187243739	5.33459301011222	0.197026984737735	25.8065818592331	7.48018980430982e-147	2.27637136124757e-143
ENSG00000178726	THBD	1090.99501545599	5.20900370958328	0.239033224349747	20.7460854995095	1.32988576936795e-95	3.37259031111712e-92
ENSG00000021645	NRXN3	1120.51967676053	-4.09927180507958	0.209444857706602	-18.378449808836	1.95475358953493e-75	4.24907580262336e-72
ENSG00000122870	BICC1	744.166018998501	-5.05862990890329	0.292483727170557	-16.4406750263382	9.7823248426429e-61	1.86059818507068e-57
ENSG00000196611	MMP1	22341.0490141827	13.6309628879173	0.81893453791055	16.3394780272154	5.16935439299702e-60	8.73965516042696e-57
ENSG00000125845	BMP2	1216.16275029216	2.94575738772647	0.172589256286791	15.6194970980519	5.36269317201511e-55	7.41806720958018e-52
ENSG00000108684	ASIC2	726.817331049848	-7.12856601584693	0.441633804358171	-15.5752706155354	1.07198417492533e-54	1.35927593380532e-51
ENSG00000154217	PITPNC1	525.172018607828	4.03718009611985	0.243398963839504	15.5595571829019	1.37043749251282e-54	1.60404437585193e-51
ENSG00000177283	FZD8	676.189013390971	3.45773619024961	0.209924534300979	15.280425420168	1.03264394517266e-52	1.12233644783909e-49
ENSG00000089472	HEPH	817.537094766744	-6.87440296961194	0.437779108477482	-15.1318389601789	9.98652427886737e-52	1.01303302284831e-48
ENSG00000132321	IQCA1	446.557398099211	-6.25037024627493	0.404897152564723	-14.819492328526	1.09609704998399e-49	1.04238829453477e-46
ENSG00000169926	KLF13	1285.18888313587	-2.88426969519139	0.179096859683465	-14.7086314067549	5.6743427666311e-49	5.07887056100346e-46
ENSG00000101955	SRPX	1930.8755931174	3.25068203254927	0.204222932016611	14.6931688959651	7.12999022239643e-49	6.02721840133245e-46
ENSG00000113448	PDE4D	173.622801594276	4.44004618122649	0.289197842189702	14.4885112195201	1.4321330685372e-47	1.14691246162432e-44
